Condition;Area;Feret;AR
Data2;48;10.198039999999999;1.39182
Data2;114;13.92839;1.1903700000000002
Data2;51;9.48683;1.19898
Data2;56;10.0;1.17251
Data2;859;41.23106;1.54483
Data2;165;18.02776;1.37424
Data2;65;10.44031;1.10214
Data2;34;8.48528;1.21094
Data2;77;11.40175;1.14602
Data2;37;8.60233;1.3536299999999999
Data2;160;21.09502;2.07717
Data2;34;7.81025;1.14266
Data2;33;7.81025;1.05673
Data2;27;7.2111;1.14711
Data2;43;8.94427;1.15016
Data2;23;6.7082;1.14933
Data2;84;11.40175;1.0187
Data2;111;14.212670000000001;1.1838
Data2;653;31.06445;1.07256
Data2;720;39.812059999999995;1.7070599999999998
Data2;71;10.81665;1.05913
Data2;29;7.2111;1.06445
Data2;198;18.68154;1.27989
Data2;21;6.4031199999999995;1.06179
Data2;72;11.7047;1.28092
Data2;159;17.49286;1.34955
Data2;1465;47.50789;1.1412200000000001
Data2;22;6.4031199999999995;1.06766
Data2;59;10.0;1.13037
Data2;58;9.48683;1.02304
Data2;63;12.206560000000001;1.50025
Data2;1684;64.40496999999999;1.9046900000000002
Data2;36;8.06226;1.1857
Data2;24;7.07107;1.0556
Data2;30;7.6157699999999995;1.12632
Data2;27;7.07107;1.0592
Data2;32;8.06226;1.28049
Data2;27;7.2111;1.21036
Data2;42;8.94427;1.28649
Data2;33;7.81025;1.12534
Data2;52;9.48683;1.1601
Data2;26;6.7082;1.14898
Data2;41;8.60233;1.12524
Data2;61;10.44031;1.1986
Data2;41;8.544;1.08876
Data2;28;6.7082;1.01797
Data2;39;8.60233;1.18536
Data2;86;12.04159;1.10066
Data2;104;18.60108;2.45503
Data2;124;18.38478;1.8400299999999998
Data2;57;10.295630000000001;1.23066
Data2;49;13.0384;2.5200099999999996
Data2;39;8.06226;1.03736
Data2;53;10.81665;1.36876
Data2;50;9.21954;1.14309
Data2;54;12.64911;2.26329
Data2;116;13.45362;1.0160200000000001
Data2;1460;47.53946;1.1216700000000002
Data2;39;8.544;1.26539
Data2;114;14.317820000000001;1.33165
Data2;53;9.48683;1.18772
Data2;83;12.16553;1.1936200000000001
Data2;533;30.413809999999998;1.32181
Data2;71;13.892439999999999;2.10851
Data2;24;7.81025;1.5875
Data2;102;16.643320000000003;1.6791
Data2;28;7.6157699999999995;1.09876
Data2;32;7.81025;1.21971
Data2;56;10.44031;1.36785
Data2;46;8.60233;1.06924
Data2;34;8.246210000000001;1.07532
Data2;45;9.43398;1.27768
Data2;80;14.86607;2.12228
Data2;27;7.07107;1.0592
Data2;22;7.07107;1.20841
Data2;47;9.21954;1.1637899999999999
Data2;97;13.0384;1.20441
Data2;47;10.198039999999999;1.51485
Data2;21;5.83095;1.0
Data2;30;7.2111;1.0535700000000001
Data2;39;10.0;1.58531
Data2;43;8.544;1.0180799999999999
Data2;64;10.63015;1.0638100000000001
Data2;23;6.7082;1.24634
Data2;59;10.0;1.0760299999999998
Data2;54;10.198039999999999;1.25837
Data2;34;7.81025;1.1002100000000001
Data2;19;6.0827599999999995;1.10911
Data2;21;6.32456;1.09328
Data2;45;9.21954;1.19233
Data2;29;7.2111;1.06445
Data2;21;6.4031199999999995;1.18184
Data2;28;7.2111;1.05529
Data2;21;6.4031199999999995;1.06179
Data2;54;9.84886;1.12772
Data2;33;7.81025;1.0471
Data2;115;13.892439999999999;1.1151200000000001
Data2;96;12.206560000000001;1.07721
Data2;31;7.6157699999999995;1.16161
Data2;59;10.77033;1.33579
Data2;47;9.21954;1.1573200000000001
Data2;28;7.2111;1.06685
Data2;51;9.48683;1.2171
Data2;32;7.81025;1.12836
Data2;31;7.2111;1.05777
Data2;25;7.2111;1.28358
Data2;25;6.7082;1.11931
Data2;103;13.892439999999999;1.32565
Data2;83;12.16553;1.15567
Data2;69;11.40175;1.31703
Data2;25;7.07107;1.1435
Data2;29;8.48528;1.43546
Data2;77;11.18034;1.04669
Data2;74;11.40175;1.15083
Data2;22;6.4031199999999995;1.08594
Data2;27;7.07107;1.0592
Data2;16;5.83095;1.2343899999999999
Data2;191;19.23538;1.24486
Data2;19;5.83095;1.12065
Data2;75;11.18034;1.14429
Data2;21;6.4031199999999995;1.14689
Data2;44;8.94427;1.16095
Data2;98;12.72792;1.08083
Data2;1256;46.69047;1.33429
Data2;48;10.0;1.27993
Data2;33;7.81025;1.08374
Data2;26;7.2111;1.2833299999999999
Data2;64;10.44031;1.16909
Data2;27;7.2111;1.2189299999999998
Data2;72;12.36932;1.30344
Data2;48;9.48683;1.20973
Data2;35;8.06226;1.24217
Data2;69;14.317820000000001;2.202
Data2;31;7.81025;1.0723
Data2;63;10.295630000000001;1.1121
Data2;64;10.198039999999999;1.05139
Data2;72;10.81665;1.11335
Data2;28;6.7082;1.09181
Data2;24;6.7082;1.19956
Data2;71;13.892439999999999;1.8596400000000002
Data2;44;9.21954;1.14315
Data2;36;7.81025;1.10541
Data2;39;8.06226;1.09653
Data2;134;14.317820000000001;1.02708
Data2;31;7.81025;1.1366100000000001
Data2;86;12.36932;1.27003
Data2;59;10.81665;1.30559
Data2;18;6.4031199999999995;1.30482
Data2;59;9.48683;1.01799
Data2;68;10.81665;1.03457
Data2;1674;63.28507;1.8529
Data2;69;10.63015;1.0862399999999999
Data2;33;7.6157699999999995;1.12652
Data2;33;7.81025;1.03511
Data2;21;6.4031199999999995;1.18202
Data2;33;7.6157699999999995;1.07074
Data2;254;19.41649;1.07265
Data2;55;10.0;1.18303
Data2;46;8.60233;1.0631
Data2;82;15.652479999999999;2.18649
Data2;52;9.84886;1.30255
Data2;26;7.2111;1.3012299999999999
Data2;49;9.84886;1.4086100000000001
Data2;40;8.48528;1.1549399999999999
Data2;24;7.07107;1.23564
Data2;30;7.81025;1.4107399999999999
Data2;56;10.0;1.1116700000000002
Data2;18;5.83095;1.0516299999999998
Data2;38;8.60233;1.10554
Data2;47;9.21954;1.17459
Data2;27;7.2111;1.08799
Data2;71;11.40175;1.12327
Data2;75;12.72792;1.40859
Data2;98;12.52996;1.0861
Data2;18;6.4031199999999995;1.4341899999999999
Data2;55;10.0;1.1964700000000001
Data2;15;5.38516;1.01688
Data2;25;7.07107;1.12321
Data2;806;39.56008;1.5106
Data2;56;10.0;1.13421
Data2;32;7.6157699999999995;1.1768100000000001
Data2;43;8.60233;1.1779700000000002
Data2;49;9.21954;1.09114
Data2;841;34.66987;1.0553700000000001
Data2;100;12.64911;1.10209
Data2;64;11.40175;1.45129
Data2;33;8.246210000000001;1.2668
Data2;43;8.60233;1.07237
Data2;23;6.7082;1.24114
Data2;57;9.84886;1.01871
Data2;42;8.60233;1.1233799999999998
Data2;958;46.872170000000004;1.73645
Data2;65;10.81665;1.18315
Data2;160;19.72308;1.7715400000000001
Data2;98;13.341660000000001;1.2284
Data2;1256;48.50773;1.35279
Data2;41;8.544;1.0848
Data2;83;12.80625;1.3682299999999998
Data2;52;9.48683;1.10835
Data2;68;10.63015;1.14164
Data2;68;10.81665;1.1754200000000001
Data2;29;8.06226;1.3365799999999999
Data2;185;17.02939;1.09861
Data2;102;17.69181;2.14167
Data2;26;7.2801100000000005;1.27691
Data2;111;13.60147;1.13509
Data2;37;8.06226;1.13937
Data2;87;12.206560000000001;1.06922
Data2;76;11.7047;1.2827
Data2;34;7.81025;1.07582
Data2;35;9.21954;1.6394099999999998
Data2;49;9.05539;1.02065
Data2;23;6.7082;1.14933
Data2;74;11.40175;1.23816
Data2;22;6.4031199999999995;1.10141
Data2;28;7.6157699999999995;1.2575100000000001
Data2;23;6.7082;1.0906799999999999
Data2;44;9.21954;1.14493
Data2;101;13.0384;1.14667
Data2;27;7.07107;1.07246
Data2;31;7.2111;1.03365
Data2;31;7.81025;1.19646
Data2;93;12.64911;1.1675200000000001
Data2;97;12.80625;1.11001
Data2;43;8.60233;1.08914
Data2;38;8.48528;1.11032
Data2;31;7.81025;1.25516
Data2;60;10.44031;1.3335700000000001
Data2;97;13.41641;1.22214
Data2;2831;79.55501;1.85654
Data2;32;7.81025;1.1020299999999998
Data2;380;23.853720000000003;1.0563200000000001
Data2;23;7.2111;1.17345
Data2;32;7.6157699999999995;1.24219
Data2;54;10.0;1.21444
Data2;116;15.652479999999999;1.4939
Data2;35;7.81025;1.05341
Data2;560;34.205259999999996;1.59697
Data2;54;10.295630000000001;1.2082700000000002
Data2;44;9.21954;1.1276899999999999
Data2;34;7.81025;1.10402
Data2;68;10.295630000000001;1.0277
Data2;107;17.46425;2.24074
Data2;34;7.81025;1.14268
Data2;28;7.2111;1.11696
Data2;182;16.76305;1.04322
Data2;72;11.6619;1.18365
Data2;23;7.07107;1.2178
Data2;60;10.0;1.0509
Data2;30;7.6157699999999995;1.32809
Data2;43;8.60233;1.0613
Data2;147;15.0;1.07169
Data2;74;12.08305;1.2610299999999999
Data2;25;7.2111;1.2225700000000002
Data2;27;6.7082;1.09158
Data2;2941;86.82166;2.0338700000000003
Data2;68;10.81665;1.13555
Data2;116;14.42221;1.2
Data2;37;8.06226;1.11354
Data2;31;7.81025;1.0780299999999998
Data2;55;9.84886;1.1494
Data2;84;12.206560000000001;1.1258700000000001
Data2;46;9.21954;1.13032
Data2;47;9.21954;1.0832600000000001
Data2;135;15.264339999999999;1.16632
Data2;26;6.7082;1.1835200000000001
Data2;43;9.21954;1.14691
Data2;567;28.6531;1.06582
Data2;840;39.84972;1.39737
Data2;94;12.206560000000001;1.0446600000000001
Data2;45;9.84886;1.34894
Data2;36;8.06226;1.12514
Data2;42;9.21954;1.02482
Data2;29;7.2111;1.12358
Data2;30;7.2111;1.0535700000000001
Data2;31;7.81025;1.16993
Data2;41;8.48528;1.04536
Data2;50;9.43398;1.1579899999999999
Data2;37;8.60233;1.37245
Data2;83;12.52996;1.21874
Data2;94;12.08305;1.04807
Data2;45;8.94427;1.17852
Data2;27;7.6157699999999995;1.24069
Data2;30;7.81025;1.2679
Data2;133;16.401220000000002;1.39583
Data2;26;7.2111;1.27375
Data2;87;12.206560000000001;1.06437
Data2;135;19.72308;2.2483400000000002
Data2;41;8.60233;1.19298
Data2;769;34.0147;1.08798
Data2;67;12.36932;1.58142
Data2;76;12.04159;1.2185
Data2;62;10.81665;1.29281
Data2;19;6.4031199999999995;1.34391
Data2;112;13.0384;1.0326799999999998
Data2;22;6.4031199999999995;1.15622
Data2;32;7.81025;1.1831
Data2;68;10.44031;1.06617
Data2;70;10.81665;1.1434
Data2;674;31.400640000000003;1.06324
Data2;58;10.63015;1.30057
Data2;63;10.81665;1.25538
Data2;38;8.06226;1.12366
Data2;74;10.81665;1.01006
Data2;38;9.21954;1.45259
Data2;67;11.40175;1.1854799999999999
Data2;341;22.84732;1.11562
Data2;305;21.63331;1.0464
Data2;26;7.07107;1.04356
Data2;24;6.7082;1.08815
Data2;57;10.0;1.13881
Data2;66;10.63015;1.14585
Data2;141;14.86607;1.0286799999999998
Data2;65;10.63015;1.10266
Data2;40;9.21954;1.29246
Data2;50;9.84886;1.24501
Data2;67;10.44031;1.05677
Data2;39;8.544;1.19177
Data2;95;18.02776;2.53972
Data2;60;10.198039999999999;1.14886
Data2;34;8.48528;1.2308700000000001
Data2;65;10.63015;1.11731
Data2;34;8.06226;1.12916
Data2;98;13.892439999999999;1.346
Data2;25;7.2111;1.15654
Data2;65;11.7047;1.36919
Data2;39;9.21954;1.468
Data2;80;12.04159;1.22809
Data2;28;7.2111;1.1441700000000001
Data2;24;7.2111;1.3451
Data2;34;7.6157699999999995;1.15593
Data2;53;9.43398;1.0548899999999999
Data2;24;7.2111;1.37394
Data2;62;10.198039999999999;1.16034
Data2;82;13.341660000000001;1.4704899999999999
Data2;158;22.2036;2.4915700000000003
Data2;24;6.7082;1.23012
Data2;61;10.77033;1.27442
Data2;56;9.48683;1.03062
Data2;51;9.43398;1.1206200000000002
Data2;56;9.48683;1.01689
Data2;77;11.7047;1.1619700000000002
Data2;50;9.43398;1.13515
Data2;26;7.81025;1.31893
Data2;113;13.60147;1.1121
Data2;29;7.81025;1.27468
Data2;305;23.021729999999998;1.25921
Data2;46;10.63015;1.62689
Data2;23;7.2801100000000005;1.70737
Data2;28;7.2801100000000005;1.30946
Data2;103;12.64911;1.0623200000000002
Data2;57;10.81665;1.37735
Data2;216;19.64688;1.26637
Data2;26;7.07107;1.03924
Data2;41;8.60233;1.1981899999999999
Data2;62;14.212670000000001;2.4386200000000002
Data2;87;12.36932;1.20945
Data2;26;7.07107;1.07976
Data2;29;7.2111;1.06445
Data2;42;8.60233;1.11163
Data2;41;8.60233;1.03708
Data2;33;7.81025;1.19518
Data2;22;6.4031199999999995;1.10141
Data2;49;8.94427;1.08543
Data2;53;10.198039999999999;1.29072
Data2;36;8.06226;1.19235
Data2;45;9.21954;1.14238
Data2;111;14.86607;1.39047
Data2;45;8.60233;1.0760299999999998
Data2;27;7.07107;1.15952
Data2;37;8.246210000000001;1.16965
Data2;106;13.60147;1.22548
Data2;20;6.4031199999999995;1.1239
Data2;21;6.4031199999999995;1.06179
Data2;22;6.4031199999999995;1.05551
Data2;65;11.40175;1.3742299999999998
Data2;32;7.2111;1.0
Data2;27;6.7082;1.09158
Data2;43;8.60233;1.08771
Data2;80;11.40175;1.1240299999999999
Data2;24;7.81025;1.3887200000000002
Data2;34;8.544;1.43201
Data2;137;15.29706;1.1860899999999999
Data2;39;8.06226;1.03736
Data2;95;12.64911;1.1889299999999998
Data2;44;9.43398;1.2807
Data2;53;10.0;1.16769
Data2;44;9.84886;1.49231
Data2;47;9.21954;1.1186
Data2;90;12.52996;1.1624299999999999
Data2;82;11.40175;1.0453700000000001
Data2;101;12.64911;1.08728
Data2;761;34.205259999999996;1.11561
Data2;69;10.77033;1.13665
Data2;558;28.178009999999997;1.0371700000000001
Data2;32;7.6157699999999995;1.24219
Data2;37;7.81025;1.04512
Data2;58;10.04988;1.1336600000000001
Data2;35;7.81025;1.0889799999999998
Data2;29;7.2111;1.07618
Data2;62;10.44031;1.15705
Data2;39;8.06226;1.10382
Data2;38;8.06226;1.15876
Data2;30;7.6157699999999995;1.4050200000000002
Data2;73;11.40175;1.12016
Data2;24;7.07107;1.1604700000000001
Data2;42;8.60233;1.1795200000000001
Data2;52;9.21954;1.04684
Data2;25;7.81025;1.27225
Data2;42;8.94427;1.2580799999999999
Data2;37;8.544;1.25135
Data2;19;5.83095;1.12065
Data2;22;6.4031199999999995;1.08323
Data2;25;7.07107;1.19553
Data2;110;13.60147;1.18183
Data2;34;7.6157699999999995;1.15593
Data2;178;22.2036;1.83855
Data2;26;6.7082;1.14898
Data2;49;9.89949;1.2301
Data2;18;6.0827599999999995;1.24474
Data2;21;7.07107;1.24956
Data2;27;7.2111;1.05788
Data2;21;6.4031199999999995;1.08883
Data2;32;7.2801100000000005;1.0631899999999999
Data2;24;7.07107;1.24568
Data2;825;44.28318;1.7463400000000002
Data2;45;9.05539;1.1308799999999999
Data2;39;8.60233;1.22878
Data2;28;7.81025;1.30459
Data2;46;8.94427;1.12578
Data2;46;10.63015;1.48114
Data2;111;17.20465;1.94419
Data2;48;9.05539;1.03067
Data2;25;7.6157699999999995;1.5064799999999998
Data2;40;9.05539;1.30466
Data2;55;9.48683;1.11293
Data2;88;12.206560000000001;1.0898700000000001
Data2;18;5.83095;1.13715
Data2;26;7.07107;1.0548
Data2;55;9.84886;1.08409
Data2;24;6.7082;1.22391
Data2;89;11.7047;1.04326
Data2;74;11.7047;1.255
Data2;23;6.7082;1.15077
Data2;66;10.77033;1.2432299999999998
Data2;69;14.560220000000001;2.3594
Data2;49;9.43398;1.1538
Data2;161;23.08679;2.7258400000000003
Data2;38;8.06226;1.0302799999999999
Data2;97;16.401220000000002;2.07214
Data2;80;11.40175;1.07064
Data2;775;38.83298;1.31047
Data2;79;11.40175;1.12961
Data2;24;7.07107;1.1568200000000002
Data2;124;13.60147;1.04687
Data2;69;11.6619;1.36925
Data2;28;7.07107;1.07368
Data2;40;8.60233;1.09886
Data2;33;7.6157699999999995;1.15226
Data2;38;8.544;1.14901
Data2;21;6.4031199999999995;1.08883
Data2;45;9.21954;1.2520799999999999
Data2;41;8.94427;1.36324
Data2;62;10.44031;1.13078
Data2;35;8.06226;1.1435600000000001
Data2;62;10.0;1.05545
Data2;39;8.06226;1.03736
Data2;52;9.21954;1.04513
Data2;46;8.94427;1.09456
Data2;157;15.524170000000002;1.04155
Data2;139;14.76482;1.09962
Data2;99;13.0384;1.1571
Data2;116;14.560220000000001;1.24548
Data2;52;9.43398;1.14493
Data2;73;11.40175;1.2728
Data2;106;13.45362;1.15191
Data2;143;19.41649;1.76988
Data2;30;7.2111;1.0768799999999998
Data2;76;12.04159;1.2685
Data2;52;9.43398;1.0936
Data2;61;10.0;1.09154
Data2;23;6.7082;1.20226
Data2;91;12.206560000000001;1.0974700000000002
Data2;29;7.2111;1.06445
Data2;70;10.63015;1.0784
Data2;56;9.48683;1.0616299999999999
Data2;718;32.310990000000004;1.07702
Data2;1245;58.24946;2.19495
Data2;40;8.60233;1.1627100000000001
Data2;52;9.48683;1.1262299999999998
Data2;71;11.40175;1.25894
Data2;48;9.48683;1.1411200000000001
Data2;53;9.48683;1.10825
Data2;29;7.81025;1.2155200000000002
Data2;44;9.21954;1.2131100000000001
Data2;38;8.06226;1.1351799999999999
Data2;56;10.63015;1.30866
Data2;161;22.36068;2.45198
Data2;21;6.4031199999999995;1.18202
Data2;29;7.81025;1.22646
Data2;64;10.295630000000001;1.0498
Data2;29;7.81025;1.2082899999999999
Data2;28;7.2111;1.12162
Data2;20;6.4031199999999995;1.21292
Data2;43;8.94427;1.18145
Data2;99;13.892439999999999;1.34056
Data2;24;6.7082;1.12741
Data2;43;9.48683;1.43974
Data2;61;10.44031;1.25115
Data2;18;5.83095;1.04233
Data2;40;9.43398;1.58037
Data2;43;8.60233;1.10521
Data2;55;9.84886;1.08791
Data2;1004;45.54119;1.4706299999999999
Data2;258;20.0;1.08233
Data2;52;9.48683;1.2279799999999998
Data2;54;9.48683;1.10889
Data2;34;7.81025;1.10374
Data2;234;19.23538;1.1035
Data2;27;7.2111;1.1298700000000002
Data2;36;8.48528;1.0847799999999999
Data2;30;7.81025;1.1403
Data2;26;7.07107;1.07976
Data2;67;13.60147;2.16905
Data2;63;10.44031;1.12955
Data2;59;9.84886;1.05345
Data2;118;13.92839;1.14394
Data2;63;10.295630000000001;1.08758
Data2;81;12.36932;1.3359
Data2;162;21.40093;2.24757
Data2;49;9.48683;1.2042700000000002
Data2;25;7.2111;1.15249
Data2;27;6.7082;1.09158
Data2;67;10.44031;1.09083
Data2;49;9.21954;1.10384
Data2;48;9.84886;1.31829
Data2;32;7.81025;1.1020299999999998
Data2;43;8.60233;1.19859
Data2;25;6.7082;1.18135
Data2;30;7.6157699999999995;1.10922
Data2;24;6.7082;1.10263
Data2;80;11.40175;1.06203
Data2;41;8.60233;1.07091
Data2;22;6.4031199999999995;1.05946
Data2;59;10.44031;1.2096
Data2;59;12.52996;1.9279
Data2;82;11.40175;1.0463799999999999
Data2;78;12.08305;1.2586600000000001
Data2;45;9.21954;1.20761
Data2;444;28.301940000000002;1.2828
Data2;73;12.206560000000001;1.32874
Data2;38;8.06226;1.0278
Data2;219;18.110770000000002;1.05651
Data2;21;6.4031199999999995;1.14689
Data2;31;7.6157699999999995;1.1559
Data2;183;21.2132;1.9286299999999998
Data2;24;7.07107;1.26762
Data2;42;9.21954;1.24143
Data2;40;8.48528;1.0498
Data2;47;8.60233;1.04199
Data2;134;16.55295;1.46347
Data2;46;11.18034;1.9454900000000002
Data2;56;9.84886;1.14836
Data2;26;7.6157699999999995;1.38838
Data2;50;10.0;1.30649
Data2;26;7.2801100000000005;1.2667
Data2;33;7.81025;1.0867799999999999
Data2;61;10.0;1.1034899999999999
Data2;78;11.7047;1.17503
Data2;54;10.0;1.22407
Data2;27;7.2111;1.00993
Data2;39;8.246210000000001;1.06285
Data2;43;8.60233;1.20181
Data2;23;7.07107;1.08972
Data2;49;9.21954;1.11921
Data2;23;7.07107;1.26214
Data2;44;9.43398;1.30624
Data2;76;11.6619;1.1661
Data2;37;9.43398;1.55036
Data2;36;8.60233;1.28078
Data2;35;8.06226;1.20109
Data2;47;8.94427;1.11381
Data2;102;13.60147;1.23751
Data2;53;9.48683;1.0819299999999998
Data2;26;6.7082;1.14898
Data2;25;6.7082;1.08229
Data2;51;9.21954;1.0589899999999999
Data2;80;12.64911;1.41507
Data2;41;9.21954;1.19103
Data2;42;8.94427;1.32413
Data2;38;8.60233;1.16088
Data2;21;6.7082;1.25191
Data2;61;10.77033;1.25909
Data2;24;6.7082;1.2935
Data2;28;7.2111;1.05529
Data2;90;11.7047;1.04158
Data2;55;10.04988;1.15834
Data2;38;8.48528;1.19418
Data2;63;10.295630000000001;1.0931
Data2;56;10.295630000000001;1.27972
Data2;581;31.144820000000003;1.1984299999999999
Data2;121;15.29706;1.31256
Data2;32;8.06226;1.2954
Data2;646;30.805840000000003;1.05227
Data2;85;12.52996;1.27725
Data2;554;29.206159999999997;1.1351
Data2;42;9.43398;1.16808
Data2;56;10.81665;1.32581
Data2;71;10.81665;1.1050799999999998
Data2;27;6.7082;1.09158
Data2;23;6.4031199999999995;1.06325
Data2;58;10.0;1.18754
Data2;31;7.6157699999999995;1.2092
Data2;27;7.2111;1.1298700000000002
Data2;169;17.88854;1.12486
Data2;83;11.7047;1.12706
Data2;67;10.81665;1.1168200000000001
Data2;49;9.48683;1.33023
Data2;23;6.7082;1.18213
Data2;72;11.40175;1.1440700000000001
Data2;30;7.81025;1.2155
Data2;58;10.0;1.0011700000000001
Data2;617;29.83287;1.03404
Data2;28;7.81025;1.26342
Data2;28;7.2111;1.10825
Data2;26;8.06226;1.48337
Data2;32;7.81025;1.1201
Data2;25;7.2111;1.0732899999999999
Data2;25;7.2111;1.28118
Data2;93;14.317820000000001;1.6530599999999998
Data2;179;16.76305;1.1244100000000001
Data2;71;11.7047;1.1609
Data2;22;6.4031199999999995;1.15622
Data2;70;11.18034;1.1934799999999999
Data2;30;7.6157699999999995;1.12632
Data2;27;7.81025;1.37361
Data2;37;8.48528;1.20234
Data2;42;8.94427;1.31342
Data2;37;8.06226;1.05682
Data2;57;10.77033;1.406
Data2;65;11.7047;1.35922
Data2;26;7.2111;1.27131
Data2;79;11.40175;1.08545
Data2;66;10.44031;1.07635
Data2;142;15.0;1.09401
Data2;27;7.07107;1.0592
Data2;520;29.154759999999996;1.20242
Data2;110;13.0384;1.06365
Data2;29;7.2111;1.07419
Data2;473;26.40076;1.04657
Data2;31;7.6157699999999995;1.1559
Data2;34;7.81025;1.1656
Data2;29;7.2801100000000005;1.2763
Data2;68;10.81665;1.14463
Data2;244;19.23538;1.04349
Data2;68;11.18034;1.18276
Data2;832;34.4093;1.02532
Data2;61;12.16553;1.54722
Data2;49;8.94427;1.03726
Data2;105;14.42221;1.38269
Data2;23;6.7082;1.14933
Data2;77;11.18034;1.0539
Data2;93;12.36932;1.1307
Data2;46;8.94427;1.12379
Data2;31;7.2111;1.05777
Data2;181;17.49286;1.19797
Data2;34;7.81025;1.11602
Data2;31;7.6157699999999995;1.0998299999999999
Data2;29;7.2111;1.05921
Data2;24;6.7082;1.14288
Data2;42;9.21954;1.25065
Data2;153;20.88061;2.1310700000000002
Data2;55;10.0;1.2272399999999999
Data2;81;12.206560000000001;1.20533
Data2;41;9.21954;1.3775899999999999
Data2;35;9.21954;1.53607
Data2;50;9.43398;1.21745
Data2;58;10.77033;1.38585
Data2;37;8.06226;1.13937
Data2;39;8.06226;1.03736
Data2;25;6.7082;1.07569
Data2;56;9.84886;1.13768
Data2;33;7.81025;1.16497
Data2;85;11.6619;1.07484
Data2;92;12.52996;1.15622
Data2;53;10.295630000000001;1.3392
Data2;25;7.07107;1.07975
Data2;91;12.04159;1.02562
Data2;81;11.40175;1.0754700000000001
Data2;46;9.21954;1.1414600000000001
Data2;36;8.06226;1.18221
Data2;29;7.2111;1.06445
Data2;30;7.6157699999999995;1.06371
Data2;59;10.44031;1.21765
Data2;38;8.48528;1.11532
Data2;45;8.94427;1.15362
Data2;49;9.43398;1.19984
Data2;50;9.43398;1.0667200000000001
Data2;19;6.4031199999999995;1.10598
Data2;60;10.0;1.10365
Data2;30;7.2111;1.00385
Data2;54;9.48683;1.07399
Data2;268;20.61553;1.11379
Data2;102;19.10497;2.5274900000000002
Data2;29;7.2111;1.06445
Data2;33;7.81025;1.23724
Data2;86;12.08305;1.12784
Data2;41;8.60233;1.19298
Data2;23;7.07107;1.26214
Data2;37;8.544;1.37849
Data2;37;8.06226;1.13937
Data2;124;15.0;1.30257
Data2;29;7.2111;1.06445
Data2;22;6.4031199999999995;1.10141
Data2;74;11.40175;1.2376200000000002
Data2;65;10.295630000000001;1.00966
Data2;44;8.60233;1.09999
Data2;22;7.07107;1.21171
Data2;69;11.40175;1.1854799999999999
Data2;538;28.284270000000003;1.11309
Data2;18;6.0827599999999995;1.24474
Data2;53;9.84886;1.2940399999999999
Data2;62;10.77033;1.2351
Data2;28;6.7082;1.09181
Data2;28;7.2111;1.05529
Data2;52;9.84886;1.2326700000000002
Data2;45;8.60233;1.0
Data2;105;13.0384;1.1223100000000001
Data2;28;7.2111;1.05529
Data2;29;7.2801100000000005;1.137
Data2;31;8.06226;1.38592
Data2;27;7.2111;1.2463799999999998
Data2;71;11.40175;1.3293700000000002
Data2;63;10.0;1.04769
Data2;133;20.61553;2.28114
Data2;44;8.60233;1.0669600000000001
Data2;991;41.23106;1.16162
Data2;51;9.43398;1.1121
Data2;82;11.40175;1.15326
Data2;726;33.01515;1.0669
Data2;51;9.84886;1.21537
Data2;30;7.2801100000000005;1.10172
Data2;40;8.94427;1.1957
Data2;27;7.07107;1.0592
Data2;58;10.0;1.13785
Data2;97;13.41641;1.27039
Data2;25;6.7082;1.04318
Data2;28;7.81025;1.26329
Data2;82;11.6619;1.0796
Data2;385;25.942239999999998;1.20331
Data2;89;17.20465;2.43737
Data2;68;10.81665;1.1388
Data2;92;12.08305;1.07647
Data2;81;12.08305;1.19161
Data2;55;10.0;1.18059
Data2;107;13.41641;1.13068
Data2;37;8.06226;1.0843399999999999
Data2;86;12.80625;1.34903
Data2;28;7.2111;1.11639
Data2;75;11.7047;1.18013
Data2;534;32.44996;1.45415
Data2;68;10.77033;1.18049
Data2;44;8.94427;1.2157200000000001
Data2;42;8.60233;1.1233799999999998
Data2;23;6.7082;1.08389
Data2;138;21.93171;2.60622
Data2;29;7.2111;1.06445
Data2;58;10.0;1.03203
Data2;42;8.544;1.13432
Data2;176;16.643320000000003;1.07235
Data2;28;7.2111;1.0926
Data2;23;6.4031199999999995;1.1487100000000001
Data2;44;9.21954;1.0937299999999999
Data2;22;7.07107;1.24948
Data2;40;8.60233;1.2207
Data2;45;9.21954;1.1975
Data2;49;9.89949;1.24032
Data2;48;8.94427;1.0227600000000001
Data2;162;23.43075;2.41393
Data2;90;12.64911;1.21987
Data2;76;12.08305;1.2561200000000001
Data2;56;10.295630000000001;1.2023700000000002
Data2;29;7.81025;1.1477600000000001
Data2;16;5.83095;1.2343899999999999
Data2;354;25.0;1.24227
Data2;44;9.21954;1.2174399999999999
Data2;56;9.48683;1.07412
Data2;58;10.44031;1.19383
Data2;53;9.43398;1.0661100000000001
Data2;80;12.64911;1.31397
Data2;449;25.63201;1.06978
Data2;94;14.212670000000001;1.55695
Data2;29;7.2111;1.05921
Data2;105;13.0;1.06473
Data2;35;7.81025;1.0510700000000002
Data2;176;16.643320000000003;1.06951
Data2;40;8.544;1.09226
Data2;25;6.7082;1.06039
Data2;119;19.64688;1.5777299999999999
Data2;37;8.06226;1.1497600000000001
Data2;21;6.4031199999999995;1.18202
Data2;423;29.274559999999997;1.2505
Data2;25;7.2111;1.37668
Data2;64;11.7047;1.49675
